model,balanced_accuracy_mean,balanced_accuracy_standard_deviation,balanced_accuracy_ci95_low,balanced_accuracy_ci95_high,macro_f1_mean,macro_f1_standard_deviation,macro_f1_ci95_low,macro_f1_ci95_high,roc_auc_mean,roc_auc_standard_deviation,roc_auc_ci95_low,roc_auc_ci95_high,average_precision_mean,average_precision_standard_deviation,average_precision_ci95_low,average_precision_ci95_high,log_loss_mean,log_loss_standard_deviation,log_loss_ci95_low,log_loss_ci95_high,brier_score_mean,brier_score_standard_deviation,brier_score_ci95_low,brier_score_ci95_high,delta_balanced_accuracy_vs_A_mean,delta_balanced_accuracy_vs_A_standard_deviation,delta_balanced_accuracy_vs_A_ci95_low,delta_balanced_accuracy_vs_A_ci95_high,delta_macro_f1_vs_A_mean,delta_macro_f1_vs_A_standard_deviation,delta_macro_f1_vs_A_ci95_low,delta_macro_f1_vs_A_ci95_high,delta_roc_auc_vs_A_mean,delta_roc_auc_vs_A_standard_deviation,delta_roc_auc_vs_A_ci95_low,delta_roc_auc_vs_A_ci95_high,delta_log_loss_vs_A_mean,delta_log_loss_vs_A_standard_deviation,delta_log_loss_vs_A_ci95_low,delta_log_loss_vs_A_ci95_high,delta_brier_score_vs_A_mean,delta_brier_score_vs_A_standard_deviation,delta_brier_score_vs_A_ci95_low,delta_brier_score_vs_A_ci95_high
Model A,0.5650349650349651,0.010870815398915329,0.5428515928515928,0.5804195804195804,0.5644960760269331,0.012551636284265083,0.5384974552557963,0.582162070469636,0.5546452285088649,0.010610737228064892,0.5375284017329471,0.577694632808269,0.7163850273790594,0.007500922914056261,0.7035332208610179,0.7280804603223213,0.6846814800865089,0.0028692786922408457,0.6801223820525665,0.6901555171317949,0.24563082630510502,0.0013894239836537072,0.24334465577777184,0.24824806216793122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Model B,0.5715229215229216,0.010341855915594311,0.5562742812742812,0.5867958430458431,0.5562844875888849,0.009688931731514791,0.5417534908758025,0.5709088157096961,0.576781215417579,0.013061902054764814,0.5538048021002566,0.5982183431047068,0.7159231764211772,0.009883276850392605,0.6969808677806271,0.7316992837498969,0.690744399632925,0.006177937682511209,0.6811489906426866,0.700755357216564,0.24802435668745915,0.002790845995331269,0.24350439771325139,0.2523844704457061,0.006487956487956509,0.012298612331425226,-0.017579642579642597,0.0243055555555556,-0.008211588438048163,0.01373686370272051,-0.031017765478088398,0.013245224315210004,0.022135986908714177,0.009887735234913857,0.008230910503637811,0.038238150738150616,0.006062919546415996,0.005643280540176606,-0.0017799006811425682,0.017478934651220114,0.0023935303823541115,0.002476772680262745,-0.0012235345323356045,0.007341760011488145
Model C,0.5741452991452991,0.012758883109261427,0.5525301087801088,0.5948572261072261,0.5595893425906475,0.012771761753293418,0.5391710488235368,0.5802681539358683,0.581801111346566,0.012218821309628923,0.5622340832568106,0.6018400791128065,0.7184812972625904,0.009326063870426353,0.7020777905675314,0.7343525017101284,0.6876211597132078,0.00491766495549187,0.6779984149026801,0.6944930563014381,0.2466360835095013,0.002304475199141427,0.24210357509572528,0.24971302571249418,0.009110334110334106,0.014163924865743013,-0.019216200466200463,0.029404623154623125,-0.004906733436285537,0.015696292612364153,-0.0338309280766011,0.021814403111512698,0.02715588283770106,0.008903707394746828,0.0141995420404513,0.0420333874879329,0.002939679626698799,0.003950916922785116,-0.004108101022342025,0.008891699392037485,0.0010052572043962344,0.0017950209648922761,-0.00231723198912243,0.0036662944069830086
Model D,0.5529040404040403,0.014207096998343594,0.5344648407148408,0.5755050505050504,0.5381988693012654,0.013061540007712773,0.5185786012760827,0.5570542792753557,0.5601233783051964,0.013185917776024417,0.5387327529372984,0.5793347225165407,0.7213756941233898,0.011435959357250614,0.7007507019332644,0.7377795640643002,0.7038991062113633,0.008499555740166838,0.6906693815744893,0.7180932297139367,0.2534757748208703,0.0034827002843830163,0.2479704475619284,0.25870090048090283,-0.012130924630924628,0.014781227936133585,-0.03574689199689197,0.01286907536907527,-0.026297206725667727,0.01508969100019282,-0.050974166423365365,0.001114122600660958,0.005478149796331616,0.010149979913012587,-0.007584145652327462,0.025464287396105567,0.019217626124854243,0.00755259248312133,0.007752034692953605,0.03162013337012528,0.007844948515765301,0.0030177215618578416,0.0031188019191976894,0.012382197959562817
