method,ck,clf,layer,mean_accuracy,std_accuracy,ci95_accuracy,mean_true_accuracy,std_true_accuracy,ci95_true_accuracy,mean_false_accuracy,std_false_accuracy,ci95_false_accuracy,mean_precision,std_precision,ci95_precision,mean_recall,std_recall,ci95_recall,mean_f1,std_f1,ci95_f1,mean_auc,std_auc,ci95_auc
PB&J,2,AdaBoost,18,0.6224409448818898,0.009514209428027205,0.01320784009813644,0.611023622047244,0.027883356235631124,0.03870830396845227,0.6338582677165354,0.023490447071143773,0.03260996839479254,0.6255003841856759,0.009986501211461808,0.013863486203307513,0.611023622047244,0.027883356235631124,0.03870830396845227,0.6177945964607736,0.014869801945796794,0.020642594413834103,0.6665369830739661,0.017010582870041837,0.02361447477304459
PB&J,2,AdaBoost,19,0.6307086614173227,0.017894989255690573,0.024842227663264646,0.6181102362204725,0.04426289550411085,0.06144674978213511,0.6433070866141732,0.02472491097339777,0.03432367902427079,0.6339639327557647,0.014735173557189906,0.020455700248549973,0.6181102362204725,0.04426289550411085,0.06144674978213511,0.6253106633215451,0.025949908004578522,0.03602424752982261,0.6814325128650258,0.02006558822461269,0.027855502104570242
PB&J,2,AdaBoost,20,0.6106299212598425,0.014751963775744252,0.02047900880861018,0.6220472440944882,0.026933277758247366,0.03738938359940932,0.5992125984251968,0.008407148229945934,0.011670992775852861,0.6079212968650469,0.012237360037824455,0.016988179188780428,0.6220472440944882,0.026933277758247366,0.03738938359940932,0.614797387743291,0.01904887266568497,0.026444074636088586,0.6583560667121333,0.022505557695233443,0.03124272275133877
PB&J,2,AdaBoost,21,0.610236220472441,0.017295970579912435,0.024010656428121502,0.621259842519685,0.03963689117686053,0.055024826246626114,0.5992125984251968,0.020136554098495154,0.027954018531158774,0.6075775437671828,0.014234261634112743,0.01976032302006857,0.621259842519685,0.03963689117686053,0.055024826246626114,0.6139449616352224,0.02476350217718006,0.0343772522036933,0.6683551367102734,0.014096708882856721,0.019569369188602935
PB&J,2,AdaBoost,22,0.6185039370078741,0.007814737496566602,0.010848594835374021,0.6244094488188976,0.01443330927545144,0.020036645444816568,0.6125984251968504,0.027570301417341098,0.03827371420950231,0.6175786563629677,0.011895369083920351,0.01651341963378594,0.6244094488188976,0.01443330927545144,0.020036645444816568,0.6207214467520179,0.004062520540865317,0.00563968263522551,0.6625751751503504,0.007088524636941413,0.009840449765654995
PB&J,2,AdaBoost,23,0.6271653543307087,0.01548000256010824,0.02148968866823096,0.6314960629921259,0.007714928323726531,0.010710037490681192,0.6228346456692914,0.030434878882027873,0.04225038524964706,0.6266311171253534,0.019168745769427672,0.026610485182154232,0.6314960629921259,0.007714928323726531,0.010710037490681192,0.6288953479369452,0.010667496887028205,0.014808859758351103,0.6780411060822121,0.01781488765413969,0.024731028813492414
PB&J,2,AdaBoost,24,0.6157480314960629,0.01581677907606349,0.021957209422865717,0.6322834645669291,0.033276451352937705,0.046195120238608285,0.5992125984251968,0.023543175413741832,0.03268316706914833,0.6120239784732331,0.014369498979862694,0.019948062553392272,0.6322834645669291,0.033276451352937705,0.046195120238608285,0.6216546208682112,0.02057352705716179,0.028560634247255665,0.661012772025544,0.018131378423777354,0.025170388437592804
PB&J,2,AdaBoost,25,0.6153543307086615,0.010386540124624328,0.014418829244476874,0.610236220472441,0.02227107972241095,0.030917215141378913,0.6204724409448819,0.02834645669291339,0.03935119046737038,0.6169500396906882,0.013261286921906744,0.01840961758147578,0.610236220472441,0.02227107972241095,0.030917215141378913,0.6132393846022899,0.011690710147055259,0.016229307482038904,0.6592147684295367,0.005668531931981009,0.007869183868103046
PB&J,2,AdaBoost,26,0.6031496062992125,0.007634141507742268,0.010597887410779182,0.6055118110236221,0.014604123614953873,0.02027377376322113,0.6007874015748031,0.027570301417341098,0.03827371420950231,0.6031128106135184,0.011469702552373959,0.015922499754806686,0.6055118110236221,0.014604123614953873,0.02027377376322113,0.6040512250847793,0.0041589713949684755,0.005773577886108942,0.6496357492714985,0.006654707574368263,0.00923821513568874
PB&J,2,AdaBoost,27,0.6141732283464567,0.009481570534482106,0.013162530050025259,0.6283464566929133,0.021792681107241016,0.030253091394667933,0.6,0.016059903979819806,0.02229472089735867,0.6110343787768242,0.00873933262515779,0.012132138644907387,0.6283464566929133,0.021792681107241016,0.030253091394667933,0.619411491746935,0.012929715875271988,0.01794932317674859,0.65999751999504,0.01136077138019194,0.015771279044902577
PB&J,2,AdaBoost,28,0.6185039370078741,0.018938603891032555,0.026290997036268655,0.6425196850393701,0.03182894949827993,0.04418566551904362,0.594488188976378,0.029461869187196385,0.040899631247384625,0.6132255242620653,0.01877271170053494,0.02606070175611984,0.6425196850393701,0.03182894949827993,0.04418566551904362,0.6272019562323996,0.021631390593465,0.030029184265923804,0.6625085250170499,0.017734477770167036,0.024619401999109718
PB&J,2,AdaBoost,29,0.598031496062992,0.017224128231675098,0.023910923260066774,0.6055118110236221,0.02875902735078689,0.03992393035917094,0.5905511811023623,0.03303334954866618,0.04585764083134107,0.5969613556302371,0.01811170446785501,0.02514307660828257,0.6055118110236221,0.02875902735078689,0.03992393035917094,0.6008154950166822,0.018613899389331452,0.0258402349240768,0.6498496496992994,0.010809083730117823,0.015005413807079395
PB&J,2,AdaBoost,30,0.6051181102362204,0.025654070169519545,0.035613558775281697,0.6086614173228346,0.02509823220552634,0.034841931978075676,0.6015748031496063,0.032312259100288475,0.04485660680843948,0.60463906037793,0.025786006964079657,0.03579671640900765,0.6086614173228346,0.02509823220552634,0.034841931978075676,0.6065415248992698,0.0243308475431667,0.03377663128326953,0.6508974517949035,0.028216180652211188,0.039170338329604294
PB&J,2,AdaBoost,31,0.5996062992125983,0.02211743607116243,0.030703923559652076,0.5976377952755906,0.021621307429521234,0.030015186590335516,0.6015748031496063,0.03023047845740546,0.041966631970425446,0.6003070251060004,0.02378848528695769,0.033023711767521766,0.5976377952755906,0.021621307429521234,0.030015186590335516,0.5988479012129052,0.021036821136469423,0.029203789536636063,0.6395591791183581,0.016277693614028293,0.022597061379289157
PB&J,2,AdaBoost,32,0.6122047244094488,0.014030338331657856,0.019477232092600254,0.611023622047244,0.018024445893322166,0.025021942287208443,0.6133858267716535,0.021906185422430797,0.03041066064483168,0.6126440761839366,0.01471715675842956,0.020430688922185226,0.611023622047244,0.018024445893322166,0.025021942287208443,0.6117050099951693,0.01387948679737034,0.019267816590608174,0.6547089094178188,0.012902605665068805,0.017911688171538834
PB&J,2,LR,1,0.5511811023622047,0.016184885662279117,0.02246822328761044,0.5409448818897638,0.036645909537701096,0.05087267808073578,0.5614173228346456,0.018398931410311698,0.025541811527514967,0.5518780706106743,0.015104085608081448,0.020967832277523128,0.5409448818897638,0.036645909537701096,0.05087267808073578,0.5460280633037278,0.02452397469316771,0.03404473474842008,0.5670872341744684,0.014453372576636914,0.020064497772001828
PB&J,2,LR,2,0.5503937007874016,0.010160226693357415,0.014104655835236107,0.5464566929133858,0.007634141507742237,0.010597887410779138,0.5543307086614173,0.01902841885605444,0.026415680196272925,0.5509687580573999,0.010944223157028268,0.015193017407261767,0.5464566929133858,0.007634141507742237,0.010597887410779138,0.5486442619251316,0.0075206199940485345,0.010440294285264376,0.5737336474672949,0.012545886333632475,0.01741648235069092
PB&J,2,LR,3,0.5602362204724409,0.008768132854850414,0.012172119773286715,0.5574803149606299,0.007714928323726532,0.010710037490681192,0.562992125984252,0.011941536132364627,0.01657750977162321,0.5606176528944911,0.009019793999020208,0.01252148144923607,0.5574803149606299,0.007714928323726532,0.010710037490681192,0.5590310155294402,0.00792949236738768,0.011007900135068416,0.5789323578647158,0.012698283826761938,0.017628043987612776
PB&J,2,LR,4,0.5586614173228346,0.016535433070866114,0.02295486110596601,0.5795275590551181,0.021186809522950736,0.029412006797377335,0.5377952755905512,0.03271272138242676,0.04541253757996907,0.5566714358754453,0.01674978282836518,0.02325242627347032,0.5795275590551181,0.021186809522950736,0.029412006797377335,0.5676283907773765,0.014985423511750959,0.02080310287925848,0.5770382540765082,0.01438403010426702,0.019968234988004974
PB&J,2,LR,5,0.5625984251968503,0.009097811030150648,0.012629786451338153,0.578740157480315,0.03684837466707904,0.051153744739453076,0.5464566929133857,0.036203350968732735,0.050258308294447995,0.5608906620256231,0.009749889994332479,0.013535017175490702,0.578740157480315,0.03684837466707904,0.051153744739453076,0.5690044256377752,0.018170526626961836,0.025224734856147228,0.5899342798685596,0.010111996892281745,0.014037702137675502
PB&J,2,LR,6,0.5653543307086614,0.00730206180747692,0.010136886881610541,0.5716535433070866,0.01819562206030132,0.025259572902676344,0.5590551181102362,0.015943666717572087,0.022133357708454034,0.5645631171255239,0.00726963266197454,0.010091868010462626,0.5716535433070866,0.01819562206030132,0.025259572902676344,0.5679538669137025,0.01070007468816862,0.014854084996608313,0.589503379006758,0.007779740873398685,0.010800011733827514
PB&J,2,LR,7,0.5771653543307086,0.013081297421918244,0.018159752098360744,0.5795275590551181,0.022602677314027285,0.03137754639644819,0.5748031496062992,0.021128201362202743,0.029330645626860632,0.5768549415112284,0.012953602897048963,0.01798248367909381,0.5795275590551181,0.022602677314027285,0.03137754639644819,0.5780139846818644,0.015557540070891225,0.021597327989372278,0.6031558063116126,0.017263448283740816,0.02396550824311376
PB&J,2,LR,8,0.5811023622047244,0.01797277513466668,0.024950211774733003,0.5897637795275591,0.01204492798486487,0.01672104067301903,0.5724409448818898,0.04309899900284725,0.059831002410190015,0.5807927683893176,0.022056921918598347,0.030619916448311208,0.5897637795275591,0.01204492798486487,0.01672104067301903,0.5848453579776004,0.009113841987172343,0.012652040987415415,0.6085343170686341,0.01709389181676841,0.02373012613172368
PB&J,2,LR,9,0.5933070866141732,0.018195622060301345,0.02525957290267638,0.5881889763779528,0.023037383997366614,0.03198101601802532,0.5984251968503937,0.03530159334088171,0.04900646801848711,0.5948462928195417,0.02070951901572541,0.02874942135110577,0.5881889763779528,0.023037383997366614,0.03198101601802532,0.5911675846111741,0.01674949857543401,0.02325203166714063,0.6158782317564635,0.014102340146344334,0.019577186635576064
PB&J,2,LR,10,0.5948818897637794,0.01681429645989185,0.0233419855517057,0.5984251968503937,0.034859753734139604,0.048393096311776296,0.5913385826771653,0.03240805610591606,0.04498959437212313,0.5944059746594695,0.016287179280270715,0.02261022959509331,0.5984251968503937,0.034859753734139604,0.048393096311776296,0.5959225340046762,0.021425346212709848,0.029743148809723226,0.6309132618265236,0.01325632029710387,0.018402722800914133
PB&J,2,LR,11,0.5988188976377952,0.015419807895721392,0.02140612507758301,0.5952755905511811,0.03637420303134201,0.05049548898092023,0.6023622047244095,0.023091146926953042,0.03205565092937098,0.5993949822384399,0.014198373402546765,0.019710502167635792,0.5952755905511811,0.03637420303134201,0.05049548898092023,0.5969126723880963,0.022835655097893513,0.031700971410265795,0.6372775745551491,0.01224296654084789,0.016995962262718774
PB&J,2,LR,12,0.5937007874015748,0.015227621736861213,0.021139327917555958,0.6062992125984252,0.026351496898711028,0.0365817422895306,0.5811023622047244,0.03355476496482285,0.04658148147132249,0.5918669513911652,0.01677035507294497,0.023280985127353566,0.6062992125984252,0.026351496898711028,0.0365817422895306,0.5985896881230086,0.015733656696119154,0.021841817060401298,0.6369210738421478,0.012658193484016924,0.017572389669672728
PB&J,2,LR,13,0.6055118110236221,0.00902940546549586,0.012534824303761115,0.6196850393700787,0.013997156562701691,0.019431168412600175,0.5913385826771653,0.010083660216429704,0.013998364525192012,0.6025867359957358,0.008349578461821551,0.011591073125394705,0.6196850393700787,0.013997156562701691,0.019431168412600175,0.6109770334764505,0.010261372104240116,0.014245068175715353,0.6538812077624154,0.009001274644818725,0.012495772464074
PB&J,2,LR,14,0.628740157480315,0.00911483220692142,0.012653415632803115,0.6236220472440945,0.026887198549549386,0.03732541540268887,0.6338582677165354,0.015145971702103429,0.02102597949788472,0.6300298136025908,0.006889864929363215,0.009564665879302235,0.6236220472440945,0.026887198549549386,0.03732541540268887,0.6265589192539545,0.015178822062374642,0.021071583108874217,0.6703887407774816,0.007533106917505669,0.010457628914020146
PB&J,2,LR,15,0.6326771653543307,0.006048146258164248,0.008396173037000253,0.6417322834645669,0.023490447071143776,0.032609968394792556,0.6236220472440944,0.015268283015484474,0.021195774821558277,0.6303409533472888,0.00436814057190911,0.00606395125484648,0.6417322834645669,0.023490447071143776,0.032609968394792556,0.6357658882694555,0.0119403448321,0.016575855981728938,0.6733647467294934,0.00839429018417572,0.011653142946732304
PB&J,2,LR,16,0.64251968503937,0.00783454674887101,0.01087609448617312,0.6519685039370079,0.023171557432381355,0.03216727860647244,0.6330708661417322,0.02960881208970576,0.041103620698592476,0.6404137030747468,0.0130034909684037,0.018051739424854118,0.6519685039370079,0.023171557432381355,0.03216727860647244,0.6457277710671973,0.008742338069666346,0.01213631087075475,0.6825376650753301,0.01060925480345818,0.014728006784428847
PB&J,2,LR,17,0.6342519685039371,0.010221066917911139,0.014189115607066764,0.6511811023622047,0.0268871985495494,0.03732541540268889,0.6173228346456693,0.029503927551488528,0.0409580176172204,0.630279545351958,0.012840545296305263,0.01782553456799868,0.6511811023622047,0.0268871985495494,0.03732541540268889,0.6401373555157749,0.012516398727953149,0.017375546991464735,0.6780860561721124,0.01095075862833155,0.015202090095916844
PB&J,2,LR,18,0.6311023622047245,0.014336331855144166,0.01990201920285315,0.647244094488189,0.026421986985137823,0.036679598217242926,0.6149606299212598,0.03240805610591602,0.04498959437212308,0.6274971012028732,0.016529825237438418,0.02294707618513047,0.647244094488189,0.026421986985137823,0.036679598217242926,0.6368128000472972,0.014752190504972907,0.020479323559238736,0.676495752991506,0.011008634016062387,0.015282434014405197
PB&J,2,LR,19,0.6342519685039371,0.007714928323726532,0.010710037490681192,0.6440944881889764,0.029314189714939022,0.04069461927344104,0.6244094488188976,0.028346456692913396,0.03935119046737039,0.6320202507633306,0.009864535933378849,0.013694171253638752,0.6440944881889764,0.029314189714939022,0.04069461927344104,0.637523196886159,0.013188655754036514,0.018308789356216732,0.6795461590923182,0.006370498410080495,0.008843669564169175
PB&J,2,LR,20,0.6307086614173227,0.013033815241926629,0.018093836265249824,0.6385826771653543,0.029713326400178267,0.041248709821459735,0.6228346456692913,0.021332625486841044,0.029614431806978814,0.6287341717701274,0.011761328706374648,0.016327341758718122,0.6385826771653543,0.029713326400178267,0.041248709821459735,0.6333126414080446,0.017294938361117302,0.024009223478710883,0.6787463574927151,0.005875121085394956,0.008155975589994603
PB&J,2,LR,21,0.6342519685039371,0.010519991508572728,0.014604089465349577,0.6456692913385826,0.017955518505498244,0.024926255732939544,0.6228346456692913,0.020136554098495116,0.02795401853115872,0.6314197149814498,0.01168217683719625,0.016217461348844314,0.6456692913385826,0.017955518505498244,0.024926255732939544,0.638313552606605,0.011213824520020774,0.015567284099579366,0.6809194618389237,0.0038781610333341824,0.005383750609084764
PB&J,2,LR,22,0.6271653543307087,0.006886951056903886,0.0095606207758388,0.6314960629921259,0.014216905578950988,0.019736228952868872,0.6228346456692913,0.02028991925468524,0.028166923499764702,0.62631465743422,0.009797277175254953,0.013600801128751366,0.6314960629921259,0.014216905578950988,0.019736228952868872,0.6287302795269303,0.006589324776655973,0.009147449261352527,0.6758230516461032,0.0038728569888423674,0.005376387414901238
PB&J,2,LR,23,0.6338582677165354,0.004129168693583266,0.005732205103917625,0.6409448818897638,0.019190641900714882,0.026640881885421807,0.626771653543307,0.020289919254685235,0.028166923499764688,0.6322037288177835,0.007056032998602049,0.009795344140541404,0.6409448818897638,0.019190641900714882,0.026640881885421807,0.6363126350017888,0.007521351683578833,0.010441310033171837,0.6783805567611135,0.0008434409911594695,0.0011708838057139445
PB&J,2,LR,24,0.6330708661417322,0.011585778716190659,0.016083639303236193,0.6417322834645669,0.012449912047907019,0.017283248682777273,0.6244094488188976,0.03383078906919817,0.04696466435807722,0.6315155309468323,0.016374919524851917,0.02273203258139148,0.6417322834645669,0.012449912047907019,0.017283248682777273,0.6362789436044529,0.004689514894747018,0.006510090337636264,0.673702647405295,0.0062146550385032825,0.00862732428107264
PB&J,2,LR,25,0.6279527559055118,0.007572985851051697,0.010512989748942336,0.6401574803149606,0.015063879110007053,0.02091201671013523,0.6157480314960629,0.025948436304384384,0.03602220448242244,0.6253054256344047,0.011386746151883797,0.015807337808763817,0.6401574803149606,0.015063879110007053,0.02091201671013523,0.6324057058844008,0.005255170457448023,0.0072953461467808196,0.676991753983508,0.009932670455188548,0.013788757133425516
PB&J,2,LR,26,0.6421259842519685,0.012474787021854224,0.017317780682606095,0.6559055118110236,0.019700781107396557,0.027349068637102215,0.6283464566929133,0.029101919074923363,0.04039994038371671,0.6387606370875977,0.014911922409428794,0.020701066991373966,0.6559055118110236,0.019700781107396557,0.027349068637102215,0.6469386505607598,0.011343639394116261,0.01574749603546151,0.6806404612809226,0.007452503881182085,0.010345733961187797
PB&J,2,LR,27,0.6381889763779528,0.012902338274152722,0.01791131697343877,0.6511811023622047,0.024345865879906,0.03379748007703355,0.6251968503937008,0.01886480086726133,0.02618854201421945,0.6347327064872675,0.01194418536397413,0.01658118749469058,0.6511811023622047,0.024345865879906,0.03379748007703355,0.6426653850755663,0.015416613602585559,0.021401690687812235,0.6789447578895157,0.004873209746419495,0.006765099673524306
PB&J,2,LR,28,0.6322834645669291,0.009755521018396728,0.01354283429009092,0.6393700787401575,0.022354440262328183,0.031032938122888837,0.6251968503937008,0.027093937848953146,0.03761241556062967,0.6307991038091969,0.01191118237541849,0.01653537200167448,0.6393700787401575,0.022354440262328183,0.031032938122888837,0.634738420772407,0.010960989241371004,0.015216292463665128,0.674778349556699,0.005956184147957205,0.00826850916162625
PB&J,2,LR,29,0.64251968503937,0.011518691998683283,0.015990508009012624,0.6535433070866141,0.03768027122521388,0.05230860230288526,0.6314960629921259,0.0286726637102884,0.039804038405706385,0.6396687817177961,0.010404655298309319,0.014443977137130625,0.6535433070866141,0.03768027122521388,0.05230860230288526,0.6459165245662212,0.019231556079681564,0.02669767987138442,0.6827670655341311,0.008822655768911544,0.012247809712219788
PB&J,2,LR,30,0.6326771653543307,0.00565066932850681,0.007844386599112033,0.6401574803149607,0.024218199211385356,0.03362025032857803,0.6251968503937008,0.02204724409448818,0.03060648147462139,0.6309350586164053,0.0073813824213640935,0.010247001546694706,0.6401574803149607,0.024218199211385356,0.03362025032857803,0.6351989057246367,0.010701813306394829,0.014856498585640298,0.6779713559427119,0.008165807058788109,0.011335957519180938
PB&J,2,LR,31,0.6314960629921259,0.017492015662616555,0.024282810633257476,0.6425196850393701,0.029080606791526624,0.04037035419125797,0.6204724409448819,0.02396082528299678,0.03326295803673803,0.6287155856548194,0.01741100826823069,0.02417035434144375,0.6425196850393701,0.029080606791526624,0.04037035419125797,0.6353003113276519,0.02043034976525453,0.02836187230160997,0.6767158534317068,0.010344210202345622,0.014360065891719818
PB&J,2,LR,32,0.6338582677165354,0.011410532871015285,0.015840359068714487,0.6456692913385826,0.026817931284923463,0.03722925702377833,0.6220472440944882,0.015349282432769996,0.021308220039381407,0.6307163352236218,0.009154876299744754,0.01270900574555883,0.6456692913385826,0.026817931284923463,0.03722925702377833,0.6378880804745382,0.016076258626450096,0.022317424786650625,0.6766011532023064,0.012039486220613177,0.0167134862931589
PB&J,2,RF,1,0.5661417322834645,0.014657094857469488,0.020347309636720497,0.5551181102362205,0.02599617955782546,0.03608848274358378,0.5771653543307086,0.024974411853785357,0.03467004177331811,0.5677375747088695,0.0155728540014341,0.02161858713312083,0.5551181102362205,0.02599617955782546,0.03608848274358378,0.5611016089109586,0.017770858657528827,0.024669906767428917,0.6018987537975076,0.019274884919715348,0.02675782994429727
PB&J,2,RF,2,0.5736220472440945,0.016356360691213347,0.022706268789984493,0.5606299212598426,0.019542793143292693,0.027129746182294048,0.5866141732283464,0.03217766416016148,0.04466975907708949,0.5760830738115905,0.018715064689458025,0.02598067487525295,0.5606299212598426,0.019542793143292693,0.027129746182294048,0.5679850407224019,0.014473475893527562,0.020092405649891468,0.6016848533697068,0.009937352139452219,0.013795256353104492
PB&J,2,RF,3,0.5582677165354331,0.016261320022097122,0.02257433118970326,0.5181102362204724,0.026186282123332103,0.03635238741232702,0.5984251968503937,0.012449912047907033,0.01728324868277729,0.5630897566390909,0.01631771402517716,0.0226526186166103,0.5181102362204724,0.026186282123332103,0.03635238741232702,0.5395646761998221,0.0212376640254563,0.029482604164656763,0.5860515221030443,0.012980700459091728,0.01802010112584202
PB&J,2,RF,4,0.5405511811023622,0.024320386159811812,0.03376210855496489,0.5039370078740157,0.019763622674033296,0.027436306717147987,0.5771653543307087,0.054700328922703656,0.07593623024507506,0.5455722162760974,0.030267137073440496,0.042017522287952344,0.5039370078740157,0.019763622674033296,0.027436306717147987,0.5232344690262853,0.015600660719670048,0.021657189046489733,0.5707824415648831,0.022162311278501618,0.03076622033453289
PB&J,2,RF,5,0.5570866141732284,0.00980307054959741,0.013608843621669212,0.5070866141732283,0.02743504155934544,0.03808594342417141,0.6070866141732283,0.03353628258117613,0.04655582380951833,0.5639212156966821,0.0127981632311122,0.017766698829271954,0.5070866141732283,0.02743504155934544,0.03808594342417141,0.5334324923470806,0.015052569678780967,0.020896316702650106,0.58250821501643,0.015064586423169699,0.02091299861821936
PB&J,2,RF,6,0.5692913385826771,0.011837241242813292,0.016432725253827236,0.5393700787401575,0.03227386068018771,0.04480330125567144,0.5992125984251968,0.024320386159811823,0.033762108554964906,0.5736583654015499,0.011790634465007532,0.016368024673773313,0.5393700787401575,0.03227386068018771,0.04480330125567144,0.5555549368366041,0.020413396545175,0.02833833745915639,0.6050762601525204,0.014261887897118363,0.019798674421417004
PB&J,2,RF,7,0.562992125984252,0.0181273455641281,0.025164789930876248,0.537007874015748,0.025948436304384377,0.03602220448242243,0.5889763779527559,0.018398931410311705,0.025541811527514977,0.5663067842462789,0.01834059715551798,0.025460830599421287,0.537007874015748,0.025948436304384377,0.03602220448242243,0.5511597178602662,0.0215181410215246,0.029871968656083964,0.6011206522413045,0.01693239121941562,0.023505927360220343
PB&J,2,RF,8,0.5618110236220473,0.025774625674540023,0.03578091664619108,0.5346456692913386,0.03696596722615908,0.05131698938198581,0.5889763779527559,0.038622829821829026,0.05361708340385238,0.5656717009385149,0.027330550524237187,0.03794088661268973,0.5346456692913386,0.03696596722615908,0.05131698938198581,0.549248849802989,0.028568697288358508,0.039659709874070304,0.5908828817657635,0.014027613176515042,0.019473448970771665
PB&J,2,RF,9,0.5551181102362205,0.01773839421428159,0.02462483889515554,0.5196850393700787,0.024523482680940848,0.034044051725950604,0.5905511811023623,0.037926282137928466,0.0526501202001011,0.5600186899978269,0.020934444890802466,0.029061668523550785,0.5196850393700787,0.024523482680940848,0.034044051725950604,0.5386526759001151,0.016936879457625197,0.02351215803372431,0.5846131192262385,0.018888106152438622,0.02622089493669732
PB&J,2,RF,10,0.5716535433070866,0.01557981018693649,0.02162824386671531,0.5346456692913385,0.04117139043276022,0.0571550527206123,0.6086614173228346,0.028564341964121335,0.039653663714740384,0.5772395923097478,0.015452791139313346,0.021451913160195228,0.5346456692913385,0.04117139043276022,0.0571550527206123,0.5544703217048496,0.026250500211553247,0.03644153641068039,0.5890538781077563,0.0026487208370947926,0.0036770140015936264
PB&J,2,RF,11,0.5748031496062992,0.01707045936116438,0.023697596668391392,0.5637795275590551,0.041020523709074344,0.056945616132354854,0.5858267716535434,0.020442133835822312,0.02837823121413358,0.5760469982692206,0.01576101692452332,0.021879799146516218,0.5637795275590551,0.041020523709074344,0.056945616132354854,0.5694091004471812,0.02712162089721039,0.03765084579254505,0.6016569533139068,0.017750298211328383,0.024641364292321964
PB&J,2,RF,12,0.5822834645669291,0.014379513675393458,0.019961965179585487,0.5645669291338583,0.02497441185378536,0.03467004177331812,0.6,0.018058810930991674,0.02506964860752217,0.5852554698395946,0.013907514808281592,0.01930672570745966,0.5645669291338583,0.02497441185378536,0.03467004177331812,0.5745544683426858,0.017942229857259243,0.024907808131760613,0.618000186000372,0.019868430076417094,0.027581802716816484
PB&J,2,RF,13,0.5960629921259842,0.022834645669291345,0.03169957009871503,0.5803149606299213,0.009182601409205215,0.012747494367785115,0.6118110236220472,0.038461967690771044,0.05339377096565858,0.6000247724708043,0.026216333808800975,0.036394105839838514,0.5803149606299213,0.009182601409205215,0.012747494367785115,0.5898470139510001,0.016805104225841194,0.023329224685087812,0.6351773203546407,0.01084417816477252,0.015054132692737756
PB&J,2,RF,14,0.6074803149606298,0.01994318919986447,0.027685585017998653,0.5858267716535434,0.03143695240579075,0.04364148631469694,0.6291338582677166,0.021332625486841044,0.029614431806978814,0.6122060683053444,0.019941436467994924,0.027683151836088687,0.5858267716535434,0.03143695240579075,0.04364148631469694,0.5985184248434897,0.024247751099761856,0.03366127492649418,0.6604625209250419,0.016801924502941275,0.023324810522047133
PB&J,2,RF,15,0.6106299212598426,0.01726906472398529,0.02397330511212646,0.5968503937007874,0.028564341964121342,0.039653663714740384,0.6244094488188976,0.011301338657013622,0.015688773198224065,0.6134761010839691,0.015828639910319815,0.021973674900472986,0.5968503937007874,0.028564341964121342,0.039653663714740384,0.6049395945592302,0.021998037700307147,0.030538172048487206,0.65250635501271,0.01600308760612238,0.022215847126035023
PB&J,2,RF,16,0.6417322834645669,0.01263528073691435,0.01754058167740294,0.6393700787401575,0.019857512146328322,0.027566646200039548,0.6440944881889763,0.02207534766752156,0.030645495488514935,0.642609837136159,0.013885245941746978,0.019275811564715497,0.6393700787401575,0.019857512146328322,0.027566646200039548,0.6408025116979928,0.013537376454211278,0.01879289129675742,0.6985553971107942,0.01800046034869649,0.024988645013222715
PB&J,2,RF,17,0.6417322834645669,0.023490447071143766,0.032609968394792535,0.6346456692913386,0.025684262094960778,0.03565547188708561,0.6488188976377953,0.028104831964684635,0.03901576157037764,0.6439386228333013,0.024101531891322765,0.03345829012371587,0.6346456692913386,0.025684262094960778,0.03565547188708561,0.6391436683416589,0.023456977244200105,0.03256350482619776,0.7007068014136029,0.024796915780206787,0.03442363772097859
PB&J,2,RF,18,0.6350393700787402,0.01309314106166607,0.018176193706163534,0.6220472440944882,0.012938328130043272,0.017961278903050815,0.6480314960629922,0.024724910973397764,0.03432367902427078,0.6390114576008761,0.016622583785339182,0.02307584569327263,0.6220472440944882,0.012938328130043272,0.017961278903050815,0.6302673276597585,0.01117011175101661,0.015506601047811238,0.6937023374046748,0.016277850654574367,0.022597279386516893
PB&J,2,RF,19,0.6271653543307087,0.025104407192015545,0.034850504233581985,0.6244094488188977,0.04838517006531408,0.06716938429600217,0.6299212598425197,0.03275060526470146,0.045465128839722806,0.6277214678762831,0.022917181839334538,0.03181414867137412,0.6244094488188977,0.04838517006531408,0.06716938429600217,0.625393913364675,0.032470921927531794,0.04507686612347775,0.6974331948663897,0.021944482978630577,0.030463826176057637
PB&J,2,RF,20,0.6342519685039371,0.0088385607561589,0.012269889374215366,0.6283464566929133,0.02688719854954941,0.037325415402688904,0.6401574803149606,0.029419750696487265,0.04084116140870079,0.6363231427689247,0.012084710083467362,0.01677626707948872,0.6283464566929133,0.02688719854954941,0.037325415402688904,0.6318476040238588,0.012226439753367065,0.016973019403615886,0.696760493520987,0.01182724540835173,0.01641884881099565
PB&J,2,RF,21,0.6366141732283465,0.014762467133269834,0.020493589806405203,0.6425196850393701,0.025073517052111267,0.034807621844713935,0.6307086614173227,0.017677121512317803,0.02453977874843074,0.6349938387699954,0.013580300348767782,0.01885247921522613,0.6425196850393701,0.025073517052111267,0.034807621844713935,0.6385744250793517,0.01759285017033763,0.024422791370956088,0.697750945501891,0.009829693167952158,0.013645801740878507
