fold,model,clf,layer,accuracy,true_accuracy,false_accuracy,precision,recall,f1,auc
0,base,AdaBoost,30,0.6417322834645669,0.6220472440944882,0.6614173228346457,0.6475409836065574,0.6220472440944882,0.6345381526104418,0.6793663587327176
0,base,AdaBoost,31,0.6161417322834646,0.6220472440944882,0.610236220472441,0.6147859922178989,0.6220472440944882,0.6183953033268101,0.6753673507347016
0,base,AdaBoost,32,0.6141732283464567,0.6299212598425197,0.5984251968503937,0.6106870229007634,0.6299212598425197,0.6201550387596899,0.6738948477896956
1,base,LR,1,0.5413385826771654,0.5275590551181102,0.5551181102362205,0.5425101214574899,0.5275590551181102,0.5349301397205589,0.5630541261082522
1,base,LR,2,0.5708661417322834,0.562992125984252,0.5787401574803149,0.572,0.562992125984252,0.5674603174603174,0.5856531713063426
1,base,LR,3,0.5708661417322834,0.562992125984252,0.5787401574803149,0.572,0.562992125984252,0.5674603174603174,0.5867691735383471
1,base,LR,4,0.562992125984252,0.6220472440944882,0.5039370078740157,0.5563380281690141,0.6220472440944882,0.587360594795539,0.5802126604253208
1,base,LR,5,0.5866141732283464,0.5787401574803149,0.594488188976378,0.588,0.5787401574803149,0.5833333333333334,0.6064542129084258
1,base,LR,6,0.594488188976378,0.5669291338582677,0.6220472440944882,0.6,0.5669291338582677,0.582995951417004,0.6173507347014694
1,base,LR,7,0.5708661417322834,0.5708661417322834,0.5708661417322834,0.5708661417322834,0.5708661417322834,0.5708661417322834,0.614514229028458
1,base,LR,8,0.5866141732283464,0.6417322834645669,0.531496062992126,0.5780141843971631,0.6417322834645669,0.6082089552238806,0.616761733523467
1,base,LR,9,0.5964566929133859,0.5708661417322834,0.6220472440944882,0.6016597510373444,0.5708661417322834,0.5858585858585859,0.6303552607105214
1,base,LR,10,0.6240157480314961,0.6535433070866141,0.594488188976378,0.6171003717472119,0.6535433070866141,0.6347992351816444,0.6506758013516026
1,base,LR,11,0.6122047244094488,0.6299212598425197,0.594488188976378,0.6083650190114068,0.6299212598425197,0.6189555125725339,0.6626418252836505
1,base,LR,12,0.6338582677165354,0.6377952755905512,0.6299212598425197,0.6328125,0.6377952755905512,0.6352941176470588,0.6596038192076384
1,base,LR,13,0.6220472440944882,0.6417322834645669,0.6023622047244095,0.6174242424242424,0.6417322834645669,0.6293436293436293,0.6752743505487011
1,base,LR,14,0.6712598425196851,0.6692913385826772,0.6732283464566929,0.6719367588932806,0.6692913385826772,0.6706114398422091,0.7153729307458615
1,base,LR,15,0.6751968503937008,0.6732283464566929,0.6771653543307087,0.6758893280632411,0.6732283464566929,0.6745562130177515,0.7105214210428421
1,base,LR,16,0.6515748031496063,0.6417322834645669,0.6614173228346457,0.6546184738955824,0.6417322834645669,0.6481113320079522,0.7142569285138571
1,base,LR,17,0.6535433070866141,0.6456692913385826,0.6614173228346457,0.656,0.6456692913385826,0.6507936507936508,0.7185659371318742
1,base,LR,18,0.655511811023622,0.6496062992125984,0.6614173228346457,0.6573705179282868,0.6496062992125984,0.6534653465346535,0.7127689255378511
1,base,LR,19,0.65748031496063,0.65748031496063,0.65748031496063,0.65748031496063,0.65748031496063,0.65748031496063,0.7091884183768369
1,base,LR,20,0.6476377952755905,0.6614173228346457,0.6338582677165354,0.6436781609195402,0.6614173228346457,0.6524271844660194,0.7056234112468225
1,base,LR,21,0.6594488188976378,0.6614173228346457,0.65748031496063,0.6588235294117647,0.6614173228346457,0.6601178781925344,0.7042284084568169
1,base,LR,22,0.6456692913385826,0.6259842519685039,0.6653543307086615,0.6516393442622951,0.6259842519685039,0.6385542168674698,0.705731911463823
1,base,LR,23,0.65748031496063,0.6377952755905512,0.6771653543307087,0.6639344262295082,0.6377952755905512,0.6506024096385542,0.7138074276148553
1,base,LR,24,0.6535433070866141,0.6299212598425197,0.6771653543307087,0.6611570247933884,0.6299212598425197,0.6451612903225806,0.7012059024118049
1,base,LR,25,0.6496062992125984,0.6417322834645669,0.65748031496063,0.652,0.6417322834645669,0.6468253968253969,0.7018569037138074
1,base,LR,26,0.6633858267716536,0.6653543307086615,0.6614173228346457,0.6627450980392157,0.6653543307086615,0.6640471512770137,0.7142724285448571
1,base,LR,27,0.6456692913385826,0.6417322834645669,0.6496062992125984,0.6468253968253969,0.6417322834645669,0.6442687747035574,0.7076384152768306
1,base,LR,28,0.6594488188976378,0.6653543307086615,0.6535433070866141,0.6575875486381323,0.6653543307086615,0.6614481409001957,0.715481430962862
1,base,LR,29,0.6673228346456693,0.6692913385826772,0.6653543307086615,0.6666666666666666,0.6692913385826772,0.6679764243614931,0.7171709343418686
1,base,LR,30,0.6732283464566929,0.6771653543307087,0.6692913385826772,0.671875,0.6771653543307087,0.6745098039215687,0.722254944509889
1,base,LR,31,0.6594488188976378,0.6496062992125984,0.6692913385826772,0.6626506024096386,0.6496062992125984,0.6560636182902585,0.7172639345278692
1,base,LR,32,0.6633858267716536,0.6535433070866141,0.6732283464566929,0.6666666666666666,0.6535433070866141,0.6600397614314115,0.7216039432078865
1,base,RF,1,0.5688976377952756,0.5393700787401575,0.5984251968503937,0.5732217573221757,0.5393700787401575,0.5557809330628803,0.6168779837559675
1,base,RF,2,0.5767716535433071,0.5708661417322834,0.5826771653543307,0.5776892430278885,0.5708661417322834,0.5742574257425742,0.6024009548019097
1,base,RF,3,0.547244094488189,0.5275590551181102,0.5669291338582677,0.5491803278688525,0.5275590551181102,0.5381526104417671,0.5960304420608843
1,base,RF,4,0.59251968503937,0.5511811023622047,0.6338582677165354,0.6008583690987125,0.5511811023622047,0.5749486652977412,0.623767747535495
1,base,RF,5,0.5905511811023622,0.562992125984252,0.6181102362204725,0.5958333333333333,0.562992125984252,0.5789473684210527,0.6141034782069564
1,base,RF,6,0.5551181102362205,0.515748031496063,0.594488188976378,0.5598290598290598,0.515748031496063,0.5368852459016393,0.5886214272428545
1,base,RF,7,0.5433070866141733,0.5275590551181102,0.5590551181102362,0.5447154471544715,0.5275590551181102,0.536,0.5877224254448509
1,base,RF,8,0.5748031496062992,0.5590551181102362,0.5905511811023622,0.5772357723577236,0.5590551181102362,0.568,0.6137547275094549
1,base,RF,9,0.5984251968503937,0.5748031496062992,0.6220472440944882,0.6033057851239669,0.5748031496062992,0.5887096774193549,0.6308512617025235
1,base,RF,10,0.5826771653543307,0.5433070866141733,0.6220472440944882,0.5897435897435898,0.5433070866141733,0.5655737704918032,0.6049042098084196
1,base,RF,11,0.6003937007874016,0.5433070866141733,0.65748031496063,0.6133333333333333,0.5433070866141733,0.5762004175365344,0.6433675367350735
1,base,RF,12,0.6043307086614174,0.5511811023622047,0.65748031496063,0.6167400881057269,0.5511811023622047,0.5821205821205822,0.6329670159340318
1,base,RF,13,0.6358267716535433,0.5905511811023622,0.6811023622047244,0.6493506493506493,0.5905511811023622,0.6185567010309279,0.6748248496496994
