model,clf,layer,mean_accuracy,std_accuracy,mean_true_accuracy,std_true_accuracy,mean_false_accuracy,std_false_accuracy,mean_precision,std_precision,mean_recall,std_recall,mean_f1,std_f1,mean_auc,std_auc
GradDiff,RF,27,0.5330708661417323,0.015914474749139977,0.5086614173228347,0.029608812089705765,0.5574803149606299,0.03821940503783181,0.5351923756910697,0.01756178723523908,0.5086614173228347,0.029608812089705765,0.5210754725719122,0.018876909102430686,0.5521560543121086,0.012115438781564694
GradDiff,RF,28,0.5437007874015748,0.012720861749136602,0.5031496062992126,0.02897381022515607,0.584251968503937,0.017536265709700877,0.5473500206032664,0.012464520987741468,0.5031496062992126,0.02897381022515607,0.5240617997257783,0.02003776246413057,0.5548840597681195,0.012188287915119788
GradDiff,RF,29,0.5381889763779527,0.022705308433537352,0.5031496062992126,0.02743504155934543,0.5732283464566928,0.04812821036200354,0.5422872261683253,0.028190192300381757,0.5031496062992126,0.02743504155934543,0.5213309132631133,0.020083416536644527,0.5495659991319983,0.020666307992078213
GradDiff,RF,30,0.5409448818897638,0.003817070753871118,0.515748031496063,0.04225640272440547,0.5661417322834645,0.03963689117686053,0.5433249786879127,0.004402471900904989,0.515748031496063,0.04225640272440547,0.5281701169447186,0.02208233849231257,0.5502945005890012,0.00859575681443141
GradDiff,RF,31,0.5153543307086614,0.018101675484366392,0.4866141732283465,0.03473503149624059,0.5440944881889763,0.029080606791526593,0.5160998140135662,0.01946934037493472,0.4866141732283465,0.03473503149624059,0.5005319902164292,0.025697772215388808,0.5343124186248372,0.019321241326710144
GradDiff,RF,32,0.5283464566929135,0.013952791454070383,0.5,0.020532920961268165,0.5566929133858267,0.03204250385728476,0.5304790519485998,0.0153703640747649,0.5,0.020532920961268165,0.5144686519886468,0.013518426120675114,0.5374015748031497,0.01590054193755431
PB&J,AdaBoost,1,0.5413385826771654,0.022096401890397296,0.5440944881889764,0.029293031870453963,0.5385826771653544,0.03231225910028852,0.5412998605595692,0.022962945311081426,0.5440944881889764,0.029293031870453963,0.5424388422247569,0.023369618954430918,0.5610840721681443,0.019785538764552555
PB&J,AdaBoost,2,0.5393700787401575,0.012817968973306863,0.511023622047244,0.02832457598205506,0.5677165354330709,0.02103998301714548,0.5416233550659435,0.012863566721891347,0.511023622047244,0.02832457598205506,0.5256075168992551,0.019204684189108565,0.5593573687147375,0.01731149674567394
PB&J,AdaBoost,3,0.5381889763779527,0.020328079753426136,0.5307086614173228,0.023674482485626636,0.5456692913385826,0.03327645135293772,0.539154931550595,0.021533158085050106,0.5307086614173228,0.023674482485626636,0.5346507611560031,0.01940673944329905,0.5595635191270383,0.019325872641899486
PB&J,AdaBoost,4,0.5519685039370079,0.026486438096935686,0.5440944881889764,0.04147147742445258,0.5598425196850394,0.019190641900714834,0.5521796813544751,0.024874526621218196,0.5440944881889764,0.04147147742445258,0.5479115966950489,0.0327939129793319,0.565520181040362,0.021955686620253358
PB&J,AdaBoost,5,0.5531496062992126,0.013292868516641064,0.5787401574803149,0.022409841686232602,0.5275590551181102,0.013175748449355549,0.550443868002225,0.012134274726078392,0.5787401574803149,0.022409841686232602,0.5641553240562481,0.016260420206511483,0.5667958335916671,0.019333239305793375
PB&J,AdaBoost,6,0.5460629921259843,0.012109099605692683,0.5559055118110237,0.02960881208970579,0.536220472440945,0.02367448248562663,0.5451217524570199,0.011185106046306851,0.5559055118110237,0.02960881208970579,0.5501521399380828,0.018142697759911494,0.5509625519251038,0.011390759019136745
PB&J,AdaBoost,7,0.5291338582677165,0.007086614173228379,0.521259842519685,0.028016451771113712,0.537007874015748,0.02823688358589151,0.5296936295494977,0.007170203386419523,0.521259842519685,0.028016451771113712,0.5250345289787021,0.015020307928846203,0.5420097340194682,0.013364852272524031
PB&J,AdaBoost,8,0.5295275590551181,0.024364958183883158,0.5118110236220472,0.014085467574801837,0.547244094488189,0.052408067062342474,0.5321542076928727,0.02812693504040531,0.5118110236220472,0.014085467574801837,0.5212744268683858,0.014040006825980628,0.5435938371876744,0.021488104483124857
PB&J,AdaBoost,9,0.5200787401574802,0.015012343279478452,0.5149606299212598,0.02327833936865272,0.5251968503937008,0.023037383997366604,0.5203078489926536,0.015527033453160302,0.5149606299212598,0.02327833936865272,0.5174596494252316,0.017436229021772182,0.5250201500403001,0.013586611919399022
PB&J,AdaBoost,10,0.5354330708661417,0.01972437015728402,0.5322834645669291,0.052667689789576824,0.5385826771653544,0.04491641164394225,0.5356333787782201,0.01992239524390834,0.5322834645669291,0.052667689789576824,0.5329043100730086,0.03040283699719118,0.5443843387686775,0.02272902316767949
PB&J,AdaBoost,11,0.5216535433070867,0.018508124840225463,0.5149606299212598,0.029713326400178285,0.5283464566929134,0.020136554098495164,0.5217275714191947,0.01863282798123818,0.5149606299212598,0.029713326400178285,0.5181613772834578,0.023204374483188017,0.5301723603447207,0.017506208350270964
PB&J,AdaBoost,12,0.5173228346456693,0.014751963775744243,0.5299212598425196,0.034195355512769234,0.5047244094488189,0.038040542769074516,0.5171449657165448,0.014800984186650303,0.5299212598425196,0.034195355512769234,0.5228863908006919,0.019574432678284702,0.518246636493273,0.015867398162940645
PB&J,AdaBoost,13,0.5263779527559055,0.021692877659773097,0.5047244094488189,0.033350895408736016,0.5480314960629922,0.030024686558956893,0.5275160808561147,0.023215988974958447,0.5047244094488189,0.033350895408736016,0.5155769414587372,0.02612877142703903,0.5385888771777545,0.018441035363985975
PB&J,AdaBoost,14,0.5389763779527559,0.027542177058886133,0.558267716535433,0.03408639499513916,0.5196850393700787,0.02998335868450358,0.5374580081030793,0.02564855071994496,0.558267716535433,0.03408639499513916,0.5475229206566964,0.028527073876152664,0.5534735569471139,0.029254572416574615
PB&J,AdaBoost,15,0.5200787401574802,0.02005170327282968,0.5362204724409448,0.022739415871171113,0.5039370078740157,0.052526236472938345,0.5206694937242926,0.02202773794218851,0.5362204724409448,0.022739415871171113,0.5276862304499035,0.012190515249403407,0.5317471634943269,0.02091362991168476
PB&J,AdaBoost,16,0.5385826771653542,0.0083144535755681,0.5244094488188976,0.018864800867261337,0.552755905511811,0.027457631140413708,0.5400062801233568,0.009610462555753362,0.5244094488188976,0.018864800867261337,0.5318158902598437,0.00919393528422402,0.5486437472874945,0.009134801740764715
PB&J,AdaBoost,17,0.5303149606299212,0.02715108606230971,0.5322834645669291,0.036374203031342034,0.5283464566929134,0.022187405989929725,0.5297922034715865,0.026603350298392413,0.5322834645669291,0.036374203031342034,0.5309474868508691,0.031186419453820318,0.5437116374232748,0.03292233928280857
PB&J,AdaBoost,18,0.5188976377952755,0.015972805334725042,0.5346456692913385,0.031139716430370383,0.5031496062992126,0.02732181350062595,0.5182437160910875,0.01589125543469051,0.5346456692913385,0.031139716430370383,0.5260231445905088,0.0210663706058897,0.5353245706491412,0.02527584832100552
PB&J,AdaBoost,19,0.5409448818897638,0.02269848079590485,0.547244094488189,0.040990283731717723,0.5346456692913385,0.019982011874723666,0.5398868987303465,0.021578163862486253,0.547244094488189,0.040990283731717723,0.5432636750755576,0.030227769821537825,0.5492451484902969,0.019709543093329205
PB&J,AdaBoost,20,0.5318897637795275,0.021470233392812572,0.5196850393700787,0.05656152754667078,0.5440944881889763,0.027994313125403427,0.5315236297393356,0.020679285362288077,0.5196850393700787,0.05656152754667078,0.5246880091865489,0.03880369061732713,0.5367397234794471,0.01673631133659231
PB&J,AdaBoost,21,0.5385826771653544,0.019311414910914534,0.5433070866141733,0.0399174546634223,0.5338582677165353,0.028126883621246854,0.5380078692924278,0.017851096380451563,0.5433070866141733,0.0399174546634223,0.5402006258826544,0.02597364043231604,0.5551785603571208,0.03257407406031614
PB&J,AdaBoost,22,0.5303149606299213,0.014867092589369477,0.5307086614173228,0.02246510648454663,0.5299212598425196,0.02856434196412134,0.5305164677498702,0.015731747884782227,0.5307086614173228,0.02246510648454663,0.5303731160350724,0.015684565092509394,0.5403419306838615,0.012471765123432994
PB&J,AdaBoost,23,0.536220472440945,0.02409628936708561,0.5330708661417323,0.02618628212333211,0.5393700787401575,0.0294618691871964,0.5365577515192024,0.02411027873193639,0.5330708661417323,0.02618628212333211,0.534705455381776,0.024173124102610077,0.552015004030008,0.026084120958693308
PB&J,AdaBoost,24,0.5417322834645669,0.012962265852877436,0.5291338582677165,0.02016732043285937,0.5543307086614173,0.013033815241926629,0.5427112085840683,0.012960734324079114,0.5291338582677165,0.02016732043285937,0.5357684919360176,0.01591742655254232,0.55998666997334,0.018693108973974738
PB&J,AdaBoost,25,0.5307086614173228,0.007108452789475543,0.526771653543307,0.043228274744286005,0.5346456692913385,0.03763087604834181,0.5309055200843422,0.006375342785148367,0.526771653543307,0.043228274744286005,0.5279270721205556,0.024081733855429846,0.5503441006882015,0.010717694792979855
PB&J,AdaBoost,26,0.5129921259842519,0.01572833413814029,0.5015748031496063,0.017179074196276706,0.5244094488188976,0.026979278266160357,0.5135235923077552,0.015806739973342254,0.5015748031496063,0.017179074196276706,0.5073417279800398,0.01445257101513164,0.5324353648707297,0.018154656644368498
PB&J,AdaBoost,27,0.5409448818897638,0.02103261478613085,0.5692913385826772,0.030353283885663607,0.5125984251968504,0.046074767994733194,0.5393940445411763,0.021425752832105696,0.5692913385826772,0.030353283885663607,0.5534326097230442,0.019545107148457933,0.5518584537169074,0.020451982017584552
PB&J,AdaBoost,28,0.5299212598425196,0.01827212816672803,0.5196850393700787,0.00746994722874419,0.5401574803149606,0.031731404219858116,0.5310840555267978,0.020035964533865823,0.5196850393700787,0.00746994722874419,0.5252090887500138,0.012618339824944588,0.5477059954119909,0.01089099572214024
PB&J,AdaBoost,29,0.5287401574803149,0.018491367820184863,0.5188976377952755,0.017500874622750306,0.5385826771653542,0.024573994542247617,0.5294852785351102,0.01925933660406417,0.5188976377952755,0.017500874622750306,0.5240770687636556,0.01746627090212942,0.5414284828569658,0.01626963291972998
PB&J,AdaBoost,30,0.5169291338582677,0.012793761267143253,0.5314960629921259,0.013638195335188036,0.5023622047244094,0.03544181869268315,0.5170007574015161,0.0133336116507872,0.5314960629921259,0.013638195335188036,0.5238670517350649,0.0058554987143252905,0.5246124992249984,0.013801433710942059
PB&J,AdaBoost,31,0.5405511811023621,0.012109099605692683,0.5409448818897638,0.03706646392421993,0.5401574803149607,0.03123910933051557,0.5405191459604073,0.011752509226180553,0.5409448818897638,0.03706646392421993,0.5401668420652594,0.020963589915737255,0.5492776985553972,0.021609910974276184
PB&J,AdaBoost,32,0.5460629921259843,0.012672029086166216,0.562992125984252,0.02587665626008657,0.5291338582677165,0.023437600104153106,0.5445704505528723,0.01231221724903419,0.562992125984252,0.02587665626008657,0.5533949846552987,0.016496757426478135,0.5616172732345465,0.019125233558358764
PB&J,LR,1,0.5515748031496063,0.0167218587256656,0.5417322834645669,0.038056837712108896,0.5614173228346456,0.018398931410311698,0.5521955223146031,0.015457718302786888,0.5417322834645669,0.038056837712108896,0.5465654524038545,0.025421604353661587,0.5670717341434683,0.01442385081485027
PB&J,LR,2,0.5515748031496063,0.010296611677655117,0.5464566929133858,0.007634141507742237,0.5566929133858267,0.020167320432859362,0.5523122603654875,0.011252659151800825,0.5464566929133858,0.007634141507742237,0.5492981252963702,0.007304404146165646,0.5736778473556947,0.012555593814356763
PB&J,LR,3,0.5590551181102362,0.008714938433534889,0.5559055118110237,0.008029951989909884,0.5622047244094488,0.011784747674878533,0.5594730250566362,0.008945228591753127,0.5559055118110237,0.008029951989909884,0.5576691402114737,0.008013197524735647,0.5790532581065162,0.012809747027081332
PB&J,LR,4,0.5590551181102362,0.015247965929950433,0.5905511811023623,0.022684819355729035,0.5275590551181102,0.022547749705947036,0.5556015381327635,0.014073698788983291,0.5905511811023623,0.022684819355729035,0.5724048555788115,0.016258380351605994,0.5768584537169074,0.01434002890530185
PB&J,LR,5,0.574015748031496,0.005369362872829068,0.5771653543307087,0.022354440262328183,0.5708661417322833,0.029566902922076525,0.5739243943307561,0.008230847995008131,0.5771653543307087,0.022354440262328183,0.5751673655089113,0.008318312226486433,0.5969495938991878,0.007733980559684766
PB&J,LR,6,0.5673228346456692,0.011902532643961376,0.5724409448818898,0.02396082528299675,0.5622047244094488,0.02393493567491442,0.5667493889765185,0.012004999428759213,0.5724409448818898,0.02396082528299675,0.5693417887063665,0.014816054243035792,0.6067177134354269,0.009702127989506914
PB&J,LR,7,0.5763779527559054,0.01918256333083437,0.5842519685039369,0.018058810930991695,0.568503937007874,0.027905582908140724,0.5754700014083514,0.01960064880798663,0.5842519685039369,0.018058810930991695,0.579721680553928,0.017199928932357045,0.6034503069006137,0.01238446230318509
PB&J,LR,8,0.5755905511811024,0.012610722344918848,0.5716535433070866,0.020743212397353522,0.5795275590551181,0.03288285514617494,0.5767101850607632,0.014729064813849236,0.5716535433070866,0.020743212397353522,0.5738163186941954,0.011364973823429011,0.5990389980779962,0.008467674737835372
PB&J,LR,9,0.5606299212598425,0.014052415982342295,0.5377952755905512,0.024472866563653623,0.5834645669291338,0.04064090677342974,0.5643491696757502,0.01697223602257931,0.5377952755905512,0.024472866563653623,0.550195593059702,0.012585679661802986,0.5965992931985864,0.006583601629432638
PB&J,LR,10,0.5791338582677165,0.01566909349774205,0.5637795275590551,0.013033815241926629,0.594488188976378,0.031199390167179437,0.5821777723883585,0.01811995864211622,0.5637795275590551,0.013033815241926629,0.5726318226567944,0.011651890311313692,0.5990823981647964,0.016563065362409177
PB&J,LR,11,0.5740157480314961,0.021076785534368793,0.5740157480314961,0.04351417914849796,0.574015748031496,0.021764212537142127,0.5735017132731584,0.018623961168577757,0.5740157480314961,0.04351417914849796,0.573324283955352,0.030126426081604075,0.5955266910533822,0.015266735842738672
PB&J,LR,12,0.571259842519685,0.011639169684326343,0.5637795275590551,0.021186809522950722,0.578740157480315,0.02750275464027244,0.5726257930945344,0.012583261949735032,0.5637795275590551,0.021186809522950722,0.5678995672958544,0.012564696699460604,0.6042129084258169,0.018075393166900856
PB&J,LR,13,0.5751968503937007,0.016535433070866155,0.5763779527559054,0.031555062849628134,0.5740157480314961,0.018533231962109945,0.5748167859407555,0.014785978199919917,0.5763779527559054,0.031555062849628134,0.5753680856087013,0.021755960402575786,0.5956196912393825,0.01480648767018805
PB&J,LR,14,0.5574803149606299,0.015619554665257747,0.547244094488189,0.028170935149603633,0.5677165354330709,0.025924531705754865,0.5587368044719431,0.015741237935457168,0.547244094488189,0.028170935149603633,0.5526472832658647,0.01940053620915715,0.5876929753859508,0.010376969662939503
PB&J,LR,15,0.565748031496063,0.017677121512317803,0.5519685039370079,0.016403674532283165,0.5795275590551181,0.023805065287922787,0.5678049284229821,0.01883349915714303,0.5519685039370079,0.016403674532283165,0.5597103876703173,0.016505217323000334,0.5777233554467109,0.01418775878809588
PB&J,LR,16,0.5566929133858267,0.012096292516328495,0.5590551181102363,0.04099028373171771,0.5543307086614173,0.033904015971040924,0.5564485825108385,0.011892993240246268,0.5590551181102363,0.04099028373171771,0.5570478284720912,0.022654451889851355,0.5823764647529296,0.012690372821221796
PB&J,LR,17,0.5531496062992126,0.03845390691992056,0.553543307086614,0.0484491970485517,0.552755905511811,0.04156108100912331,0.5529617682054833,0.037900216153529696,0.553543307086614,0.0484491970485517,0.5529311124372176,0.04118306919439222,0.5713218426436854,0.025639769914111512
PB&J,LR,18,0.5610236220472441,0.01375137732013618,0.5574803149606299,0.0216499639131772,0.5645669291338582,0.009514209428027205,0.5612893205312144,0.013202684728688458,0.5574803149606299,0.0216499639131772,0.5593273430059316,0.017157470262753615,0.5748093496186992,0.013515375019610707
PB&J,LR,19,0.5551181102362205,0.01034167365083754,0.5346456692913385,0.030230478457405452,0.5755905511811024,0.029398668822983403,0.5576662321002746,0.011358970138865426,0.5346456692913385,0.030230478457405452,0.5454402583192639,0.01680947355791405,0.5705468410936823,0.006786292387959218
PB&J,LR,20,0.5551181102362205,0.014572248443560405,0.5456692913385828,0.03135796496336989,0.5645669291338582,0.01546998638140824,0.5559077245587354,0.01333838442569358,0.5456692913385828,0.03135796496336989,0.5505134193829418,0.021164141525771323,0.5702833405666811,0.013500484647286343
PB&J,LR,21,0.5594488188976378,0.015012343279478414,0.5566929133858267,0.01954279314329269,0.5622047244094487,0.02327833936865273,0.5599046342871359,0.015374339616531736,0.5566929133858267,0.01954279314329269,0.55816411512781,0.015524085812748943,0.5715512431024862,0.009880592722304621
PB&J,LR,22,0.5515748031496063,0.013885978022479067,0.5496062992125984,0.029314189714939015,0.5535433070866141,0.019700781107396505,0.5516347433219841,0.013595704111163207,0.5496062992125984,0.029314189714939015,0.5503780826754643,0.019765268801650093,0.5702182404364808,0.010977364016447676
PB&J,LR,23,0.55,0.019669285034325665,0.5456692913385828,0.04499915610151041,0.5543307086614173,0.03444825646335017,0.5502986402081793,0.019435998288270608,0.5456692913385828,0.04499915610151041,0.5472711304315767,0.028874279480712903,0.5762663525327051,0.017215695686771594
PB&J,LR,24,0.5488188976377952,0.019582409630623444,0.5464566929133857,0.0392438922657547,0.5511811023622046,0.03423159861304593,0.5491241253316418,0.019424132077615175,0.5464566929133857,0.0392438922657547,0.5472159245925013,0.025491947457734934,0.5725990451980904,0.021240371549286246
PB&J,LR,25,0.5570866141732284,0.013116796259021773,0.5488188976377952,0.05343899055419576,0.5653543307086615,0.03797529307649605,0.5578021420435213,0.011681379332336463,0.5488188976377952,0.05343899055419576,0.5521319050347002,0.030105931472649467,0.5789478578957158,0.01978751368518095
PB&J,LR,26,0.5578740157480315,0.014444044352633157,0.552755905511811,0.048576997843109225,0.562992125984252,0.030189432303434335,0.5581143298508756,0.011600557879689492,0.552755905511811,0.048576997843109225,0.5545989392386301,0.028229773328489683,0.5715729431458864,0.020449671119959902
PB&J,LR,27,0.5440944881889763,0.01705228962811631,0.537007874015748,0.04649004541456855,0.5511811023622046,0.02452348268094086,0.5441677350819372,0.014932864593383765,0.537007874015748,0.04649004541456855,0.5399642832798909,0.029043547426588125,0.5686837373674748,0.016302871595931367
PB&J,LR,28,0.5468503937007874,0.01371752077967272,0.537007874015748,0.04793458663062812,0.5566929133858267,0.043953655864418496,0.5480363310840415,0.01352640549042521,0.537007874015748,0.04793458663062812,0.5413517016503718,0.025887779525118972,0.5684078368156736,0.012172104768689228
PB&J,LR,29,0.5464566929133858,0.016497895149414934,0.5409448818897638,0.0440944881889764,0.5519685039370079,0.04250510102760876,0.5472797056059355,0.01843752132592128,0.5409448818897638,0.0440944881889764,0.5431770554476629,0.025331968386244352,0.5725339450678902,0.013889555552221326
PB&J,LR,30,0.5515748031496063,0.010221066917911139,0.5480314960629921,0.04086910007042829,0.5551181102362205,0.02575657832093879,0.5516756090795695,0.007593998465020903,0.5480314960629921,0.04086910007042829,0.5492503068646475,0.023142827287840673,0.5726889453778907,0.014965231688542038
PB&J,LR,31,0.552755905511811,0.01667544770436798,0.5511811023622049,0.029461869187196402,0.5543307086614173,0.033720650559628126,0.5532556850374283,0.018053566756459156,0.5511811023622049,0.029461869187196402,0.5517997436151282,0.018847228632081967,0.5739661479322958,0.010351291600400558
PB&J,LR,32,0.5566929133858267,0.012598425196850371,0.5700787401574804,0.03211980795963957,0.5433070866141733,0.04362801630612621,0.5559781774605782,0.015589333025772112,0.5700787401574804,0.03211980795963957,0.5622100965460473,0.014129940192883182,0.5716225432450865,0.01492326499310598
PB&J,RF,1,0.5661417322834645,0.014657094857469488,0.5551181102362205,0.02599617955782546,0.5771653543307086,0.024974411853785357,0.5677375747088695,0.0155728540014341,0.5551181102362205,0.02599617955782546,0.5611016089109586,0.017770858657528827,0.6018987537975076,0.019274884919715348
PB&J,RF,2,0.5736220472440945,0.016356360691213347,0.5606299212598426,0.019542793143292693,0.5866141732283464,0.03217766416016148,0.5760830738115905,0.018715064689458025,0.5606299212598426,0.019542793143292693,0.5679850407224019,0.014473475893527562,0.6016848533697068,0.009937352139452219
PB&J,RF,3,0.5582677165354331,0.016261320022097122,0.5181102362204724,0.026186282123332103,0.5984251968503937,0.012449912047907033,0.5630897566390909,0.01631771402517716,0.5181102362204724,0.026186282123332103,0.5395646761998221,0.0212376640254563,0.5860515221030443,0.012980700459091728
PB&J,RF,4,0.5519685039370079,0.022291949081719775,0.5354330708661418,0.029775858899510295,0.5685039370078739,0.020921779930057356,0.5535354132351917,0.022690858487155647,0.5354330708661418,0.029775858899510295,0.5442396662727926,0.025743898213066302,0.5881021762043525,0.019203300493418386
PB&J,RF,5,0.5795275590551181,0.009928756073164149,0.5503937007874016,0.018699751318169915,0.6086614173228346,0.02356949534975711,0.5847140687501409,0.012209635052585084,0.5503937007874016,0.018699751318169915,0.5668041370606526,0.011137810935703051,0.6008308016616034,0.014959997348602285
PB&J,RF,6,0.5519685039370079,0.011451212261613355,0.5070866141732283,0.032882855146174964,0.5968503937007874,0.03846196769077105,0.5576476241559071,0.013958316933070175,0.5070866141732283,0.032882855146174964,0.5304350797013724,0.017709666468321287,0.5684403868807737,0.014996899580482915
PB&J,RF,7,0.5283464566929134,0.028406541744169216,0.5062992125984251,0.02179268110724104,0.5503937007874016,0.03713331062220975,0.5301536654566225,0.029980338386691417,0.5062992125984251,0.02179268110724104,0.5178870534145397,0.02535568551908209,0.5521870543741088,0.025266497506897002
PB&J,RF,8,0.5405511811023621,0.008220713786543762,0.5149606299212598,0.025804676548305434,0.5661417322834645,0.027883356235631155,0.5429315254522735,0.009746157882803653,0.5149606299212598,0.025804676548305434,0.5281933820995158,0.013953099855414463,0.553256556513113,0.01498448563843087
PB&J,RF,9,0.5271653543307087,0.015963098372215215,0.48267716535433075,0.02193446972784901,0.5716535433070866,0.025319582977659082,0.5299474791624551,0.018040937336144282,0.48267716535433075,0.02193446972784901,0.5050259400663336,0.01810585631752559,0.5453933907867816,0.01871572640648115
PB&J,RF,10,0.5429133858267716,0.008925814211617849,0.5149606299212598,0.021477451491316323,0.5708661417322836,0.025876656260086575,0.5456785798222845,0.010001326811756544,0.5149606299212598,0.021477451491316323,0.529582020155466,0.011940662228061808,0.5587094674189348,0.011546866249547857
PB&J,RF,11,0.5496062992125984,0.016108088618487237,0.5023622047244094,0.018732877564362732,0.5968503937007874,0.04793458663062811,0.5562589442984005,0.021531516613437236,0.5023622047244094,0.018732877564362732,0.5272547686689332,0.00629387083645389,0.5635749271498544,0.018470993162090336
PB&J,RF,12,0.5263779527559055,0.013672248310382173,0.4952755905511811,0.022465106484546627,0.5574803149606299,0.01906097391639399,0.5280659439698654,0.014727753509029462,0.4952755905511811,0.022465106484546627,0.5110042041712524,0.017597153397890516,0.5408038316076633,0.016466281224902738
PB&J,RF,13,0.5377952755905511,0.019263196571220595,0.521259842519685,0.026186282123332117,0.5543307086614173,0.01853323196210996,0.5389330577938944,0.01946337940737214,0.521259842519685,0.026186282123332117,0.5298666192497925,0.02225469130323627,0.5558326616653233,0.01908219348251066
PB&J,RF,14,0.5409448818897638,0.016860325279814077,0.5078740157480315,0.015145971702103394,0.574015748031496,0.026515682268476757,0.5441592554203727,0.018912374005311986,0.5078740157480315,0.015145971702103394,0.5252794262538198,0.015095892164474508,0.5554451608903218,0.018836634458118295
PB&J,RF,15,0.5354330708661417,0.02436495818388316,0.4881889763779528,0.028170935149603664,0.5826771653543307,0.03477071207215686,0.5395016744160792,0.027798141297133247,0.4881889763779528,0.028170935149603664,0.5123013607699158,0.025276291109155052,0.5516771033542068,0.026092977954255626
PB&J,RF,16,0.5539370078740158,0.004757104714013602,0.5133858267716536,0.019542793143292686,0.594488188976378,0.012449912047907033,0.558633884748898,0.0038326248117962185,0.5133858267716536,0.019542793143292686,0.53489896771614,0.011752132266740118,0.5654411308822619,0.009983438693696353
PB&J,RF,17,0.5433070866141733,0.018212651190898235,0.4929133858267717,0.029608812089705762,0.5937007874015748,0.026515682268476747,0.5481445072917737,0.02097200970834908,0.4929133858267717,0.029608812089705762,0.5187758555658124,0.023528270892037694,0.5687131874263749,0.024702604375494715
PB&J,RF,18,0.5381889763779528,0.014814872222225812,0.49133858267716535,0.029293031870453966,0.5850393700787402,0.021934469727849,0.5419758442227248,0.015945962593832547,0.49133858267716535,0.029293031870453966,0.5151429569662959,0.0216412084590742,0.5628960257920514,0.011144438860192693
PB&J,RF,19,0.544488188976378,0.007531939555003526,0.5062992125984251,0.024345865879906003,0.5826771653543308,0.0292506702693019,0.5484929712975649,0.009552783311671689,0.5062992125984251,0.024345865879906003,0.526131982613687,0.012291169448918404,0.5570788641577282,0.009100391474720693
PB&J,RF,20,0.5559055118110237,0.01806739197729727,0.5102362204724409,0.02092177993005737,0.6015748031496063,0.039085586286585386,0.5624768399967272,0.02321978923920088,0.5102362204724409,0.02092177993005737,0.5346194440747991,0.015152721638339415,0.5740482980965962,0.02572434457483736
PB&J,RF,21,0.5433070866141733,0.012324784127951603,0.48897637795275595,0.033720650559628106,0.5976377952755906,0.04010340654565936,0.5492398976286983,0.01575834356845571,0.48897637795275595,0.033720650559628106,0.5165261761075908,0.019260252122842096,0.5713047926095852,0.012865201831608065
PB&J,RF,22,0.5393700787401575,0.010924753484654819,0.5015748031496063,0.02582869207379012,0.5771653543307086,0.03252264004419428,0.542973542051708,0.013626779074377563,0.5015748031496063,0.02582869207379012,0.5210023642646542,0.014616050987072714,0.5638120776241553,0.010770359575572114
PB&J,RF,23,0.5547244094488188,0.01625178538626008,0.5188976377952755,0.031535408495276834,0.5905511811023623,0.021849506969309627,0.5587524264559557,0.01761590055554349,0.5188976377952755,0.031535408495276834,0.5377959604995005,0.02348622339828596,0.5714551429102859,0.012568449379818034
PB&J,RF,24,0.545275590551181,0.0220964018903973,0.5181102362204724,0.04141163399151086,0.5724409448818897,0.018229664413842883,0.5472373092888067,0.021968054092687726,0.5181102362204724,0.04141163399151086,0.5319581377069367,0.031085901267578795,0.5694416888833779,0.021165555051925553
PB&J,RF,25,0.5421259842519686,0.006773484462238277,0.5094488188976378,0.01938351751982862,0.5748031496062993,0.026115155829570073,0.5453383644768102,0.00828313217471461,0.5094488188976378,0.01938351751982862,0.5264946352145856,0.009432504163196707,0.5654519809039618,0.006916032545168773
PB&J,RF,26,0.5377952755905512,0.022180418930713812,0.5,0.022956503523012973,0.5755905511811024,0.028542628284081658,0.5410997286199934,0.024851117706875342,0.5,0.022956503523012973,0.519628306419443,0.022498144736365123,0.5612979725959453,0.016451228348836926
PB&J,RF,27,0.5507874015748031,0.010371606198676745,0.5039370078740157,0.02452348268094086,0.5976377952755906,0.01714294571423407,0.5559479357526567,0.010734620377531348,0.5039370078740157,0.02452348268094086,0.5284501908933665,0.016598852672407228,0.5691502883005766,0.015502350871095968
PB&J,RF,28,0.5437007874015747,0.029682010747985453,0.5015748031496063,0.05250262386825088,0.5858267716535432,0.03671352197440869,0.5472995040676689,0.03168118183688615,0.5015748031496063,0.05250262386825088,0.5227049132240574,0.038873605997904646,0.5616761733523468,0.018984537311564565
PB&J,RF,29,0.5539370078740157,0.018575001751315674,0.511023622047244,0.03696596722615906,0.5968503937007874,0.04004151853572008,0.5595603288385176,0.0216241840534313,0.511023622047244,0.03696596722615906,0.5334228136354071,0.02385112449982799,0.5659262818525638,0.01710793872125154
PB&J,RF,30,0.5311023622047244,0.011902532643961426,0.47480314960629916,0.04437481197985945,0.5874015748031496,0.029398668822983413,0.5345947781750366,0.011512089872903083,0.47480314960629916,0.04437481197985945,0.5021135069720761,0.028384084306547947,0.5585436170872342,0.011534748789036786
PB&J,RF,31,0.5299212598425196,0.03096000512021654,0.5062992125984251,0.05124768533944244,0.5535433070866141,0.020773080249248697,0.5303214837325738,0.03138945430582299,0.5062992125984251,0.05124768533944244,0.5177049905834434,0.040788827542058745,0.5638973277946556,0.02458678091112713
