model,balanced_accuracy_mean,balanced_accuracy_standard_deviation,balanced_accuracy_ci95_low,balanced_accuracy_ci95_high,macro_f1_mean,macro_f1_standard_deviation,macro_f1_ci95_low,macro_f1_ci95_high,roc_auc_mean,roc_auc_standard_deviation,roc_auc_ci95_low,roc_auc_ci95_high,average_precision_mean,average_precision_standard_deviation,average_precision_ci95_low,average_precision_ci95_high,log_loss_mean,log_loss_standard_deviation,log_loss_ci95_low,log_loss_ci95_high,brier_score_mean,brier_score_standard_deviation,brier_score_ci95_low,brier_score_ci95_high,delta_balanced_accuracy_vs_A_mean,delta_balanced_accuracy_vs_A_standard_deviation,delta_balanced_accuracy_vs_A_ci95_low,delta_balanced_accuracy_vs_A_ci95_high,delta_macro_f1_vs_A_mean,delta_macro_f1_vs_A_standard_deviation,delta_macro_f1_vs_A_ci95_low,delta_macro_f1_vs_A_ci95_high,delta_roc_auc_vs_A_mean,delta_roc_auc_vs_A_standard_deviation,delta_roc_auc_vs_A_ci95_low,delta_roc_auc_vs_A_ci95_high,delta_log_loss_vs_A_mean,delta_log_loss_vs_A_standard_deviation,delta_log_loss_vs_A_ci95_low,delta_log_loss_vs_A_ci95_high,delta_brier_score_vs_A_mean,delta_brier_score_vs_A_standard_deviation,delta_brier_score_vs_A_ci95_low,delta_brier_score_vs_A_ci95_high
Model A,0.5541508838383838,0.022152959394016077,0.5069523358585859,0.5836253156565656,0.5294418928743219,0.017882849204056986,0.4907824619194468,0.551683257918552,0.5586542508417509,0.018635965872279413,0.5296401515151515,0.5849484427609427,0.7097133017868259,0.013605386512422154,0.6841066869492987,0.731695138266888,0.6939217382515851,0.00844094383351884,0.6810364422107443,0.7077198160824937,0.2498444023522442,0.003906091395666739,0.24392492411286007,0.2563637971839445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Model B,0.5519412878787879,0.031771734766106494,0.48528251262626265,0.5896464646464646,0.532694379133552,0.029748162733235866,0.4728779092702169,0.5728399845021309,0.5549558080808081,0.026672099955918578,0.49975799663299664,0.5954492845117846,0.7103799765629183,0.014415818545789423,0.680514932153079,0.7339680603981078,0.7081393678606909,0.014639537051416681,0.6886506959653588,0.7380389426106166,0.2556858597414995,0.006749641370403222,0.2468568224885095,0.26963932011998193,-0.0022095959595959725,0.03974542428849886,-0.06916035353535352,0.07344539141414136,0.003252486259229956,0.03490153695101735,-0.053747919236158334,0.06668279853058792,-0.0036984427609427274,0.021178140558904976,-0.039827967171717195,0.029263994107744152,0.014217629609105758,0.011886165362942888,-0.001101840564526818,0.03522293278791134,0.005841457389255254,0.005291445432284733,-0.001079709395317349,0.015454615012016793
Model C,0.5402777777777776,0.033662792172720904,0.4659880050505051,0.5875946969696969,0.5226928447485999,0.030698304651901515,0.4557280316676452,0.566106602304578,0.5367476851851852,0.02715414515884692,0.48216277356902354,0.5790430345117844,0.6952633581077782,0.013664803588383694,0.6681786190614812,0.7172684937637781,0.7191265311300074,0.014015306355261338,0.700386327651768,0.7498875836475196,0.26052831936108234,0.006327879462004078,0.25193507122900305,0.2745406255776354,-0.013873106060606055,0.038100823827373016,-0.0809343434343434,0.04934501262626256,-0.006749048125721862,0.03567821060609331,-0.06670309847338338,0.053192696902141075,-0.021906565656565652,0.021063963376301318,-0.05789667508417517,0.008780513468013488,0.025204792878422033,0.012216157398220719,0.00967631013335844,0.04691566207809698,0.01068391700883812,0.005346467453524765,0.003979955948924543,0.020296873437101973
Model D,0.5389204545454546,0.03194434922857128,0.49177714646464643,0.598989898989899,0.5223392987045657,0.028396864556357017,0.4814870689655172,0.5794562982883971,0.5254261363636363,0.02943888771721158,0.47179082491582486,0.5717461069023568,0.6849758361226386,0.012841891180428461,0.6607972535396694,0.7044432805931111,0.7318754281225233,0.01703278352516776,0.7114439183633361,0.7681111522397239,0.26546290008438017,0.007341732511105831,0.2565029174444225,0.2805235846027141,-0.015230429292929287,0.033989828357750176,-0.07060448232323233,0.04825599747474745,-0.007102594169756176,0.032316384118475136,-0.05821474727362086,0.054197339532480966,-0.033228114478114454,0.026370014639883935,-0.06955492424242436,0.0031881313131313905,0.037953689870937966,0.016447598522479314,0.017184063661707306,0.07150645889957095,0.015618497732135958,0.006844522690558705,0.006988244570416099,0.028676581546822108
