model,balanced_accuracy_mean,balanced_accuracy_standard_deviation,balanced_accuracy_ci95_low,balanced_accuracy_ci95_high,macro_f1_mean,macro_f1_standard_deviation,macro_f1_ci95_low,macro_f1_ci95_high,roc_auc_mean,roc_auc_standard_deviation,roc_auc_ci95_low,roc_auc_ci95_high,average_precision_mean,average_precision_standard_deviation,average_precision_ci95_low,average_precision_ci95_high,log_loss_mean,log_loss_standard_deviation,log_loss_ci95_low,log_loss_ci95_high,brier_score_mean,brier_score_standard_deviation,brier_score_ci95_low,brier_score_ci95_high,delta_balanced_accuracy_vs_A_mean,delta_balanced_accuracy_vs_A_standard_deviation,delta_balanced_accuracy_vs_A_ci95_low,delta_balanced_accuracy_vs_A_ci95_high,delta_macro_f1_vs_A_mean,delta_macro_f1_vs_A_standard_deviation,delta_macro_f1_vs_A_ci95_low,delta_macro_f1_vs_A_ci95_high,delta_roc_auc_vs_A_mean,delta_roc_auc_vs_A_standard_deviation,delta_roc_auc_vs_A_ci95_low,delta_roc_auc_vs_A_ci95_high,delta_log_loss_vs_A_mean,delta_log_loss_vs_A_standard_deviation,delta_log_loss_vs_A_ci95_low,delta_log_loss_vs_A_ci95_high,delta_brier_score_vs_A_mean,delta_brier_score_vs_A_standard_deviation,delta_brier_score_vs_A_ci95_low,delta_brier_score_vs_A_ci95_high
Model A,0.5594366415767829,0.0113721374868493,0.5384958679289206,0.5762275936990766,0.5579111960465069,0.0134475374068337,0.5323571888625936,0.5777290573285929,0.5672767129665555,0.0088870867253331,0.5477466633041049,0.5820802940948242,0.7212230999613913,0.0064541124380077,0.7090689137349799,0.7330073900379602,0.6834374521746795,0.0026516978386646,0.6792584774383763,0.6890274094487974,0.245014962167279,0.0012750094286611,0.2430130209430621,0.2477404240567184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Model B,0.5702310467913401,0.0102486129538239,0.5521253976875922,0.5863168309148754,0.5582623842003741,0.009760874364685,0.5410813790756506,0.5736895596759233,0.5756485217661209,0.0117092116098786,0.5523449988360363,0.593054531698611,0.726587743583444,0.0103557780646269,0.708733497694174,0.7429201717995892,0.6879670664117526,0.0046652189270918,0.6810739681653015,0.6971911306958567,0.246879677188585,0.0021894583436769,0.24375054265041,0.2513531681768808,0.0107944052145572,0.0152597179898154,-0.0103011756033212,0.0334132265073329,0.0003511881538673,0.0164276109920268,-0.0212305495445053,0.0247059182212723,0.0083718087995654,0.0072348357920018,-0.0039731900364709,0.0210822922324824,0.0045296142370729,0.0028423084239449,0.0001308064505589,0.0095993225619392,0.0018647150213059,0.0013120262814409,-6.930303841380103e-05,0.0042659467377145
Model C,0.5695995964925895,0.0128606032396538,0.5526560681306744,0.5904172809808335,0.559484740863259,0.0129990654253968,0.5426091278714856,0.5805819899890561,0.5730350353068985,0.010653505545875,0.5500616900752697,0.5838869597268566,0.7150923915874734,0.0078943556305869,0.7001983759217242,0.7259460928341896,0.6871578142044655,0.0038540966902145,0.6828107886761646,0.6957889361545572,0.2466500611596123,0.0018355334277383,0.2446412731284918,0.2507912522003725,0.0101629549158066,0.0119733746153935,-0.0116245053154341,0.0302960347637153,0.0015735448167521,0.0137756029587755,-0.0212482247056757,0.0278102808871885,0.0057583223403429,0.0074107721657139,-0.0075466555443469,0.0159330138899666,0.0037203620297859,0.0026000084532153,0.0004709769685561,0.0093308629555783,0.0016350989923333,0.0012176149096438,0.0001447204562588,0.0042742844661038
Model D,0.5497192907581284,0.0129844837024946,0.5282382439667882,0.5683327190191666,0.545857378400715,0.0145614737637512,0.5240087200122906,0.5673180299386168,0.5593270349965082,0.0113110100191512,0.536668347947544,0.5746941685419414,0.7112195506633433,0.0088273132067794,0.6947066372057262,0.7262007961173188,0.6874744306676649,0.0034817267015451,0.6828662832942771,0.694629695470279,0.2469327670313137,0.0016758138989777,0.2447458816035698,0.2503970627391375,-0.0097173508186544,0.0107520286983969,-0.0265788197408241,0.0042269341196554,-0.0120538176457918,0.0122865752811824,-0.0310227078230471,0.0046177400612843,-0.0079496779700473,0.0066188118775767,-0.0202045666175214,0.0015522425700317,0.0040369784929852,0.0023815109412065,0.0010014303343922,0.0088882273539422,0.0019178048640347,0.0011473306792832,0.0004552421859602,0.0042265491040303
Model E,0.5731772328703344,0.0102320044973604,0.5505030263055792,0.5880093311088693,0.5583067370385276,0.0105557915469224,0.5347812355859443,0.5736120482011441,0.5829343524482036,0.0087686745590925,0.5622292814464189,0.5958533793745635,0.725243820994809,0.0072118095937424,0.7103721328567535,0.7374935965151901,0.683948885014657,0.0039644315308276,0.67872623471297,0.6929506944283806,0.2451327396355101,0.0018653177309665,0.2426231496734445,0.2494035239664569,0.0137405912935516,0.0120204281763156,-0.0042097656553115,0.034957127337627,0.0003955409920208,0.0139243411618802,-0.021442100469957,0.0231327719576318,0.0156576394816481,0.0091287875665358,-0.0016261542639869,0.0296748661441762,0.0005114328399773,0.0036765394201757,-0.0042943623072105,0.0082735517249334,0.000117777468231,0.0017310480177037,-0.0021773322667522,0.0037542384431554
Model F,0.5621061922868007,0.0134133489451881,0.5393604989524327,0.584342942500194,0.5474846967313562,0.0136246934960189,0.5227472688814835,0.5669487966023271,0.5711631877085436,0.0141179056240867,0.5448519826181423,0.5948361721114301,0.7232709744551565,0.0115430170026654,0.7070826888665855,0.744046070032322,0.6947139913669527,0.0076691853126342,0.6840357750701973,0.7097321748887848,0.2496910793723824,0.0034636180492689,0.244903421623556,0.2566709127935048,0.0026695507100178,0.0155469888133676,-0.0241852254209668,0.0276061146892217,-0.0104264993151505,0.017133936208133,-0.0422487998656814,0.0161587170401377,0.003886474741988,0.0141456688253713,-0.022149549934042,0.0291666020020175,0.011276539192273,0.0074674625678646,0.0021588834327518,0.0258561913777891,0.0046761172051034,0.003351348604088,0.000685411105626,0.011258736263507
Model G,0.5615903623806937,0.0094910264906722,0.5469532280592846,0.5774093078295957,0.5468477998326863,0.0094063213292283,0.5316803312821389,0.5635625193418132,0.5662716303251338,0.0134482993231884,0.5444278148521766,0.5903330876076666,0.720880993312855,0.0124678754955469,0.7055808877158972,0.7436534287869007,0.7074192944918339,0.0079746286523885,0.6931026297474586,0.7212384738562094,0.2544181221257109,0.00353628237095,0.2483177485612004,0.2605567826941031,0.0021537208039109,0.0135461991392832,-0.0218893070536198,0.0228758632730658,-0.0110633962138204,0.0153405825508054,-0.0368773688716219,0.0131727824648174,-0.0010050826414215,0.0141100420180966,-0.0272840847365561,0.024195313106231,0.0239818423171543,0.007488146983219,0.0106985266936014,0.0355917815876342,0.0094031599584318,0.003321094398759,0.0034847086888033,0.0147893207760104
