axis,label,n_rows_total,n_unique_questions,n_suppressed_rows,n_forgotten_rows,mean_balanced_shift,median_balanced_shift,ci95_low,ci95_high,sign_probability_positive,sign_probability_negative,bootstrap_repetitions,bootstrap_seed
proxy_relation,component,771,280,526,245,-0.0182962277974878,-0.0187265917602996,-0.1088747574581615,0.0733590733590733,0.3334,0.6318,5000,44
proxy_relation,general_proxy,771,280,526,245,0.029269556044861,0.0294117647058823,-0.0327883809979657,0.0909090909090909,0.8058,0.162,5000,44
proxy_relation,neighbor,771,280,526,245,0.0204004230825861,0.0201612903225806,-0.0209249157000865,0.0648867354020025,0.8042,0.1432,5000,44
proxy_relation,precursor,771,280,526,245,0.048507184638555,0.0480349344978165,-0.0295382090951711,0.1264391273750879,0.8834,0.0976,5000,44
proxy_relation,unclear,771,280,526,245,-0.0798809359685144,-0.0806156209382015,-0.1645595038381373,0.0083690798495129,0.0334,0.9602,5000,44
