axis,label,n_rows_total,n_unique_questions,n_suppressed_rows,n_forgotten_rows,mean_balanced_shift,median_balanced_shift,ci95_low,ci95_high,sign_probability_positive,sign_probability_negative,bootstrap_repetitions,bootstrap_seed
topic_category,bioweapons_bioterrorism,771,280,526,245,0.0136170403235048,0.0133333333333333,-0.0235294117647058,0.048582995951417,0.748,0.1868,5000,45
topic_category,dual_use_virology,771,280,526,245,0.0445747321747363,0.0448979591836735,-0.0454592606563561,0.1328125,0.8334,0.1458,5000,45
topic_category,enhanced_potential_pandemic_pathogens,771,280,526,245,-0.0363624794949118,-0.036144578313253,-0.119353892459953,0.0471041705542078,0.1832,0.79,5000,45
topic_category,expanding_access,771,280,526,245,0.0106517417665125,0.0086580086580086,-0.0137002010808093,0.0431042934415145,0.6936,0.199,5000,45
topic_category,reverse_genetics_easy_editing,771,280,526,245,0.0280970503772485,0.0278977114796627,-0.0555610889774236,0.113450152788388,0.7238,0.2432,5000,45
topic_category,viral_vector_research,771,280,526,245,-0.0605780851470905,-0.0601181064248604,-0.1285200889394487,0.0044874046826888,0.033,0.96,5000,45
