axis,label,n_rows_total,n_unique_questions,n_suppressed_rows,n_forgotten_rows,mean_balanced_shift,median_balanced_shift,ci95_low,ci95_high,sign_probability_positive,sign_probability_negative,bootstrap_repetitions,bootstrap_seed
risk_stage,background_or_cross_cutting,771,280,526,245,-0.05871019715649336,-0.05836575875486383,-0.15476453855878636,0.03375885003218192,0.0976,0.8878,5000,42
risk_stage,build,771,280,526,245,0.015688219943967338,0.016064257028112455,-0.06278026905829598,0.09578663793103447,0.6322,0.3272,5000,42
risk_stage,design,771,280,526,245,0.018242926591001036,0.01851851851851849,-0.0787479381282873,0.1165937967115097,0.6284,0.3422,5000,42
risk_stage,release,771,280,526,245,0.011110284008973303,0.009478672985781991,0.0,0.030418664242023465,0.8788,0.0158,5000,42
risk_stage,test_learn,771,280,526,245,0.013668766612551678,0.012765957446808508,-0.016949152542372885,0.048388873099332076,0.7622,0.1634,5000,42
