axis,label,n_rows_total,n_unique_questions,n_suppressed_rows,n_forgotten_rows,mean_balanced_shift,median_balanced_shift,ci95_low,ci95_high,sign_probability_positive,sign_probability_negative,bootstrap_repetitions,bootstrap_seed
proxy_relation,component,771,280,526,245,-0.018296227797487886,-0.018726591760299616,-0.1088747574581615,0.07335907335907338,0.3334,0.6318,5000,44
proxy_relation,general_proxy,771,280,526,245,0.02926955604486103,0.029411764705882353,-0.032788380997965785,0.09090909090909091,0.8058,0.162,5000,44
proxy_relation,neighbor,771,280,526,245,0.02040042308258617,0.020161290322580645,-0.020924915700086512,0.06488673540200257,0.8042,0.1432,5000,44
proxy_relation,precursor,771,280,526,245,0.04850718463855508,0.04803493449781658,-0.02953820909517112,0.12643912737508792,0.8834,0.0976,5000,44
proxy_relation,unclear,771,280,526,245,-0.0798809359685144,-0.08061562093820157,-0.16455950383813733,0.00836907984951298,0.0334,0.9602,5000,44
